,CallCountsPerHour,,,,,,,,,,,,,,,,
4701,59,,,,,,,,,,,,,,,,
4702,60,,,,,,,,,,,,,,,,
4703,75,,,,,,,,,,,,,,,,
4704,71,,,,,,,,,,,,,,,,
4705,58,,,,,,,,,,,,,,,,
4706,48,,,,,,,,,,,,,,,,
4707,65,,,,,,,,,,,,,,,,
4708,58,,,,,,,,,,,,,,,,
4709,54,,,,,,,,,,,,,,,,
4710,68,,,,,,,,,,,,,,,,
4711,50,,,,,,,,,,,,,,,,
4712,84,,,,,,,,,,,,,,,,
4713,62,,,,,,,,,,,,,,,,
4714,61,,,,,,,,,,,,,,,,
4715,57,,,,,,,,,,,,,,,,
4716,60,,,,,,,,,,,,,,,,
4717,65,,,,,,,,,,,,,,,,
4718,78,,,,,,,,,,,,,,,,
4719,67,,,,,,,,,,,,,,,,
4720,57,,,,,,,,,,,,,,,,
4721,61,,,,,,,,,,,,,,,,
4722,67,,,,,,,,,,,,,,,,
4723,64,,,,,,,,,,,,,,,,
4724,50,,,,,,,,,,,,,,,,
4725,65,,,,,,,,,,,,,,,,
4726,62,,,,,,,,,,,,,,,,
4727,56,,,,,,,,,,,,,,,,
4728,65,,,,,,,,,,,,,,,,
4729,61,,,,,,,,,,,,,,,,
4730,50,,,,,,,,,,,,,,,,
4731,50,,,,,,,,,,,,,,,,
4732,58,,,,,,,,,,,,,,,,
4733,54,,,,,,,,,,,,,,,,
4734,57,,,,,,,,,,,,,,,,
4735,58,,,,,,,,,,,,,,,,
4736,59,,,,,,,,,,,,,,,,
4737,60,,,,,,,,,,,,,,,,
4738,70,,,,,,,,,,,,,,,,
4739,69,,,,,,,,,,,,,,,,
4740,42,,,,,,,,,,,,,,,,
4741,58,,,,,,,,,,,,,,,,
4742,72,,,,,,,,,,,,,,,,
4743,56,,,,,,,,,,,,,,,,
4744,65,,,,,,,,,,,,,,,,
4745,68,,,,,,,,,,,,,,,,
4746,61,,,,,,,,,,,,,,,,
4747,70,,,,,,,,,,,,,,,,
4748,60,,,,,,,,,,,,,,,,
4749,58,,,,,,,,,,,,,,,,
4750,69,,,,,,,,,,,,,,,,
4751,72,,,,,,,,,,,,,,,,
4752,71,,,,,,,,,,,,,,,,
4753,58,,,,,,,,,,,,,,,,
4754,71,,,,,,,,,,,,,,,,
4755,54,,,,,,,,,,,,,,,,
4756,54,,,,,,,,,,,,,,,,
4757,57,,,,,,,,,,,,,,,,
4758,64,,,,,,,,,,,,,,,,
4759,58,,,,,,,,,,,,,,,,
4760,52,,,,,,,,,,,,,,,,
4761,80,,,,,,,,,,,,,,,,
4762,62,,,,,,,,,,,,,,,,
4763,58,,,,,,,,,,,,,,,,
4764,79,,,,,,,,,,,,,,,,
4765,65,,,,,,,,,,,,,,,,
4766,55,,,,,,,,,,,,,,,,
4767,54,,,,,,,,,,,,,,,,
4768,55,,,,,,,,,,,,,,,,
4769,62,,,,,,,,,,,,,,,,
4770,53,,,,,,,,,,,,,,,,
4771,63,,,,,,,,,,,,,,,,
4772,59,,,,,,,,,,,,,,,,
4773,63,,,,,,,,,,,,,,,,
4774,72,,,,,,,,,,,,,,,,
4775,57,,,,,,,,,,,,,,,,
4776,59,,,,,,,,,,,,,,,,
4777,53,,,,,,,,,,,,,,,,
4778,72,,,,,,,,,,,,,,,,
4779,74,,,,,,,,,,,,,,,,
4780,61,,,,,,,,,,,,,,,,
4781,66,,,,,,,,,,,,,,,,
4782,55,,,,,,,,,,,,,,,,
4783,61,,,,,,,,,,,,,,,,
4784,63,,,,,,,,,,,,,,,,
4785,61,,,,,,,,,,,,,,,,
4786,52,,,,,,,,,,,,,,,,
4787,49,,,,,,,,,,,,,,,,
4788,68,,,,,,,,,,,,,,,,
4789,59,,,,,,,,,,,,,,,,
4790,51,,,,,,,,,,,,,,,,
4791,65,,,,,,,,,,,,,,,,
4792,59,,,,,,,,,,,,,,,,
4793,72,,,,,,,,,,,,,,,,
4794,60,,,,,,,,,,,,,,,,
4795,56,,,,,,,,,,,,,,,,
4796,58,,,,,,,,,,,,,,,,
4797,51,,,,,,,,,,,,,,,,
4798,70,,,,,,,,,,,,,,,,
4799,62,,,,,,,,,,,,,,,,
4800,58,,,,,,,,,,,,,,,,
4801,54,,,,,,,,,,,,,,,,
4802,62,,,,,,,,,,,,,,,,
4803,61,,,,,,,,,,,,,,,,
4804,80,,,,,,,,,,,,,,,,
4805,67,,,,,,,,,,,,,,,,
4806,64,,,,,,,,,,,,,,,,
4807,50,,,,,,,,,,,,,,,,
4808,70,,,,,,,,,,,,,,,,
4809,53,,,,,,,,,,,,,,,,
4810,66,,,,,,,,,,,,,,,,
4811,61,,,,,,,,,,,,,,,,
4812,65,,,,,,,,,,,,,,,,
4813,64,,,,,,,,,,,,,,,,
4814,63,,,,,,,,,,,,,,,,
4815,61,,,,,,,,,,,,,,,,
4816,57,,,,,,,,,,,,,,,,
4817,53,,,,,,,,,,,,,,,,
4818,58,,,,,,,,,,,,,,,,
4819,57,,,,,,,,,,,,,,,,
4820,57,,,,,,,,,,,,,,,,
4821,56,,,,,,,,,,,,,,,,
4822,55,,,,,,,,,,,,,,,,
4823,65,,,,,,,,,,,,,,,,
4824,53,,,,,,,,,,,,,,,,
4825,57,,,,,,,,,,,,,,,,
4826,59,,,,,,,,,,,,,,,,
4827,65,,,,,,,,,,,,,,,,
4828,63,,,,,,,,,,,,,,,,
4829,59,,,,,,,,,,,,,,,,
4830,52,,,,,,,,,,,,,,,,
4831,57,,,,,,,,,,,,,,,,
4832,60,,,,,,,,,,,,,,,,
4833,58,,,,,,,,,,,,,,,,
4834,55,,,,,,,,,,,,,,,,
4835,54,,,,,,,,,,,,,,,,
4836,62,,,,,,,,,,,,,,,,
4837,68,,,,,,,,,,,,,,,,
4838,63,,,,,,,,,,,,,,,,
4839,78,,,,,,,,,,,,,,,,
4840,62,,,,,,,,,,,,,,,,
4841,59,,,,,,,,,,,,,,,,
4842,39,,,,,,,,,,,,,,,,
4843,72,,,,,,,,,,,,,,,,
4844,54,,,,,,,,,,,,,,,,
4845,44,,,,,,,,,,,,,,,,
4846,55,,,,,,,,,,,,,,,,
4847,47,,,,,,,,,,,,,,,,
4848,60,,,,,,,,,,,,,,,,
4849,54,,,,,,,,,,,,,,,,
4850,65,,,,,,,,,,,,,,,,
4851,51,,,,,,,,,,,,,,,,
4852,76,,,,,,,,,,,,,,,,
4853,56,,,,,,,,,,,,,,,,
4854,65,,,,,,,,,,,,,,,,
4855,63,,,,,,,,,,,,,,,,
4856,55,,,,,,,,,,,,,,,,
4857,62,,,,,,,,,,,,,,,,
4858,61,,,,,,,,,,,,,,,,
4859,57,,,,,,,,,,,,,,,,
4860,57,,,,,,,,,,,,,,,,
4861,77,,,,,,,,,,,,,,,,
4862,55,,,,,,,,,,,,,,,,
4863,65,,,,,,,,,,,,,,,,
4864,64,,,,,,,,,,,,,,,,
4865,42,,,,,,,,,,,,,,,,
4866,62,,,,,,,,,,,,,,,,
4867,62,,,,,,,,,,,,,,,,
4868,80,,,,,,,,,,,,,,,,
4869,55,,,,,,,,,,,,,,,,
4870,48,,,,,,,,,,,,,,,,
4871,64,,,,,,,,,,,,,,,,
4872,52,,,,,,,,,,,,,,,,
4873,53,,,,,,,,,,,,,,,,
4874,48,,,,,,,,,,,,,,,,
4875,58,,,,,,,,,,,,,,,,
4876,77,,,,,,,,,,,,,,,,
4877,59,,,,,,,,,,,,,,,,
4878,57,,,,,,,,,,,,,,,,
4879,62,,,,,,,,,,,,,,,,
4880,64,,,,,,,,,,,,,,,,
4881,75,,,,,,,,,,,,,,,,
4882,51,,,,,,,,,,,,,,,,
4883,74,,,,,,,,,,,,,,,,
4884,55,,,,,,,,,,,,,,,,
4885,60,,,,,,,,,,,,,,,,
4886,67,,,,,,,,,,,,,,,,
4887,60,,,,,,,,,,,,,,,,
4888,61,,,,,,,,,,,,,,,,
4889,45,,,,,,,,,,,,,,,,
4890,51,,,,,,,,,,,,,,,,
4891,57,,,,,,,,,,,,,,,,
4892,64,,,,,,,,,,,,,,,,
4893,67,,,,,,,,,,,,,,,,
4894,53,,,,,,,,,,,,,,,,
4895,58,,,,,,,,,,,,,,,,
4896,52,,,,,,,,,,,,,,,,
4897,71,,,,,,,,,,,,,,,,
4898,73,,,,,,,,,,,,,,,,
4899,51,,,,,,,,,,,,,,,,
4900,62,,,,,,,,,,,,,,,,
4901,42,,,,,,,,,,,,,,,,
4902,62,,,,,,,,,,,,,,,,
4903,70,,,,,,,,,,,,,,,,
4904,65,,,,,,,,,,,,,,,,
4905,62,,,,,,,,,,,,,,,,
4906,55,,,,,,,,,,,,,,,,
4907,58,,,,,,,,,,,,,,,,
4908,58,,,,,,,,,,,,,,,,
4909,75,,,,,,,,,,,,,,,,
4910,56,,,,,,,,,,,,,,,,
4911,53,,,,,,,,,,,,,,,,
4912,54,,,,,,,,,,,,,,,,
4913,53,,,,,,,,,,,,,,,,
4914,59,,,,,,,,,,,,,,,,
4915,49,,,,,,,,,,,,,,,,
4916,62,,,,,,,,,,,,,,,,
4917,49,,,,,,,,,,,,,,,,
4918,59,,,,,,,,,,,,,,,,
4919,58,,,,,,,,,,,,,,,,
4920,49,,,,,,,,,,,,,,,,
4921,56,,,,,,,,,,,,,,,,
4922,58,,,,,,,,,,,,,,,,
4923,43,,,,,,,,,,,,,,,,
4924,59,,,,,,,,,,,,,,,,
4925,53,,,,,,,,,,,,,,,,
4926,54,,,,,,,,,,,,,,,,
4927,51,,,,,,,,,,,,,,,,
4928,59,,,,,,,,,,,,,,,,
4929,57,,,,,,,,,,,,,,,,
4930,47,,,,,,,,,,,,,,,,
4931,56,,,,,,,,,,,,,,,,
4932,70,,,,,,,,,,,,,,,,
4933,60,,,,,,,,,,,,,,,,
4934,61,,,,,,,,,,,,,,,,
4935,56,,,,,,,,,,,,,,,,
4936,66,,,,,,,,,,,,,,,,
4937,57,,,,,,,,,,,,,,,,
4938,63,,,,,,,,,,,,,,,,
4939,71,,,,,,,,,,,,,,,,
4940,53,,,,,,,,,,,,,,,,
4941,60,,,,,,,,,,,,,,,,
4942,56,,,,,,,,,,,,,,,,
4943,53,,,,,,,,,,,,,,,,
4944,44,,,,,,,,,,,,,,,,
4945,61,,,,,,,,,,,,,,,,
4946,49,,,,,,,,,,,,,,,,
4947,60,,,,,,,,,,,,,,,,
4948,67,,,,,,,,,,,,,,,,
4949,56,,,,,,,,,,,,,,,,
4950,62,,,,,,,,,,,,,,,,
4951,59,,,,,,,,,,,,,,,,
4952,55,,,,,,,,,,,,,,,,
4953,57,,,,,,,,,,,,,,,,
4954,64,,,,,,,,,,,,,,,,
4955,54,,,,,,,,,,,,,,,,
4956,66,,,,,,,,,,,,,,,,
4957,59,,,,,,,,,,,,,,,,
4958,61,,,,,,,,,,,,,,,,
4959,68,,,,,,,,,,,,,,,,
4960,63,,,,,,,,,,,,,,,,
4961,60,,,,,,,,,,,,,,,,
4962,64,,,,,,,,,,,,,,,,
4963,57,,,,,,,,,,,,,,,,
4964,52,,,,,,,,,,,,,,,,
4965,48,,,,,,,,,,,,,,,,
4966,51,,,,,,,,,,,,,,,,
4967,65,,,,,,,,,,,,,,,,
4968,64,,,,,,,,,,,,,,,,
4969,58,,,,,,,,,,,,,,,,
4970,57,,,,,,,,,,,,,,,,
4971,55,,,,,,,,,,,,,,,,
4972,68,,,,,,,,,,,,,,,,
4973,55,,,,,,,,,,,,,,,,
4974,58,,,,,,,,,,,,,,,,
4975,55,,,,,,,,,,,,,,,,
4976,64,,,,,,,,,,,,,,,,
4977,50,,,,,,,,,,,,,,,,
4978,65,,,,,,,,,,,,,,,,
4979,57,,,,,,,,,,,,,,,,
4980,54,,,,,,,,,,,,,,,,
4981,70,,,,,,,,,,,,,,,,
4982,64,,,,,,,,,,,,,,,,
4983,54,,,,,,,,,,,,,,,,
4984,51,,,,,,,,,,,,,,,,
4985,66,,,,,,,,,,,,,,,,
4986,53,,,,,,,,,,,,,,,,
4987,55,,,,,,,,,,,,,,,,
4988,61,,,,,,,,,,,,,,,,
4989,52,,,,,,,,,,,,,,,,
4990,60,,,,,,,,,,,,,,,,
4991,63,,,,,,,,,,,,,,,,
4992,57,,,,,,,,,,,,,,,,
4993,67,,,,,,,,,,,,,,,,
4994,67,,,,,,,,,,,,,,,,
4995,67,,,,,,,,,,,,,,,,
4996,49,,,,,,,,,,,,,,,,
4997,53,,,,,,,,,,,,,,,,
4998,45,,,,,,,,,,,,,,,,
4999,63,,,,,,,,,,,,,,,,
5000,45,,,,,,,,,,,,,,,,
5001,64,,,,,,,,,,,,,,,,
5002,55,,,,,,,,,,,,,,,,
5003,66,,,,,,,,,,,,,,,,
5004,71,,,,,,,,,,,,,,,,
5005,50,,,,,,,,,,,,,,,,
5006,49,,,,,,,,,,,,,,,,
5007,58,,,,,,,,,,,,,,,,
5008,56,,,,,,,,,,,,,,,,
5009,67,,,,,,,,,,,,,,,,
5010,53,,,,,,,,,,,,,,,,
5011,54,,,,,,,,,,,,,,,,
5012,58,,,,,,,,,,,,,,,,
5013,52,,,,,,,,,,,,,,,,
5014,54,,,,,,,,,,,,,,,,
5015,65,,,,,,,,,,,,,,,,
5016,53,,,,,,,,,,,,,,,,
5017,49,,,,,,,,,,,,,,,,
5018,62,,,,,,,,,,,,,,,,
5019,56,,,,,,,,,,,,,,,,
5020,53,,,,,,,,,,,,,,,,
5021,48,,,,,,,,,,,,,,,,
5022,69,,,,,,,,,,,,,,,,
5023,58,,,,,,,,,,,,,,,,
5024,58,,,,,,,,,,,,,,,,
5025,72,,,,,,,,,,,,,,,,
5026,45,,,,,,,,,,,,,,,,
5027,60,,,,,,,,,,,,,,,,
5028,62,,,,,,,,,,,,,,,,
5029,54,,,,,,,,,,,,,,,,
5030,55,,,,,,,,,,,,,,,,
5031,57,,,,,,,,,,,,,,,,
5032,66,,,,,,,,,,,,,,,,
5033,68,,,,,,,,,,,,,,,,
5034,59,,,,,,,,,,,,,,,,
5035,65,,,,,,,,,,,,,,,,
5036,64,,,,,,,,,,,,,,,,
5037,68,,,,,,,,,,,,,,,,
5038,61,,,,,,,,,,,,,,,,
5039,50,,,,,,,,,,,,,,,,
5040,53,,,,,,,,,,,,,,,,
5041,47,,,,,,,,,,,,,,,,
5042,51,,,,,,,,,,,,,,,,
5043,55,,,,,,,,,,,,,,,,
5044,53,,,,,,,,,,,,,,,,
5045,68,,,,,,,,,,,,,,,,
5046,69,,,,,,,,,,,,,,,,
5047,51,,,,,,,,,,,,,,,,
5048,62,,,,,,,,,,,,,,,,
5049,64,,,,,,,,,,,,,,,,
5050,51,,,,,,,,,,,,,,,,
5051,48,,,,,,,,,,,,,,,,
5052,54,,,,,,,,,,,,,,,,
5053,59,,,,,,,,,,,,,,,,
5054,65,,,,,,,,,,,,,,,,
5055,56,,,,,,,,,,,,,,,,
5056,47,,,,,,,,,,,,,,,,
5057,63,,,,,,,,,,,,,,,,
5058,62,,,,,,,,,,,,,,,,
5059,50,,,,,,,,,,,,,,,,
5060,52,,,,,,,,,,,,,,,,
5061,54,,,,,,,,,,,,,,,,
5062,66,,,,,,,,,,,,,,,,
5063,63,,,,,,,,,,,,,,,,
5064,57,,,,,,,,,,,,,,,,
5065,63,,,,,,,,,,,,,,,,
5066,62,,,,,,,,,,,,,,,,
5067,59,,,,,,,,,,,,,,,,
5068,57,,,,,,,,,,,,,,,,
5069,65,,,,,,,,,,,,,,,,
5070,55,,,,,,,,,,,,,,,,
5071,65,,,,,,,,,,,,,,,,
5072,50,,,,,,,,,,,,,,,,
5073,69,,,,,,,,,,,,,,,,
5074,59,,,,,,,,,,,,,,,,
5075,52,,,,,,,,,,,,,,,,
5076,65,,,,,,,,,,,,,,,,
5077,62,,,,,,,,,,,,,,,,
5078,58,,,,,,,,,,,,,,,,
5079,54,,,,,,,,,,,,,,,,
5080,53,,,,,,,,,,,,,,,,
5081,63,,,,,,,,,,,,,,,,
5082,72,,,,,,,,,,,,,,,,
5083,55,,,,,,,,,,,,,,,,
5084,58,,,,,,,,,,,,,,,,
5085,62,,,,,,,,,,,,,,,,
5086,62,,,,,,,,,,,,,,,,
5087,66,,,,,,,,,,,,,,,,
5088,62,,,,,,,,,,,,,,,,
5089,71,,,,,,,,,,,,,,,,
5090,72,,,,,,,,,,,,,,,,
5091,61,,,,,,,,,,,,,,,,
5092,70,,,,,,,,,,,,,,,,
5093,74,,,,,,,,,,,,,,,,
5094,65,,,,,,,,,,,,,,,,
5095,60,,,,,,,,,,,,,,,,
5096,58,,,,,,,,,,,,,,,,
5097,49,,,,,,,,,,,,,,,,
5098,43,,,,,,,,,,,,,,,,
5099,66,,,,,,,,,,,,,,,,
5100,61,,,,,,,,,,,,,,,,
5101,61,,,,,,,,,,,,,,,,
5102,55,,,,,,,,,,,,,,,,
5103,60,,,,,,,,,,,,,,,,
5104,79,,,,,,,,,,,,,,,,
5105,66,,,,,,,,,,,,,,,,
5106,65,,,,,,,,,,,,,,,,
5107,53,,,,,,,,,,,,,,,,
5108,53,,,,,,,,,,,,,,,,
5109,57,,,,,,,,,,,,,,,,
5110,56,,,,,,,,,,,,,,,,
5111,61,,,,,,,,,,,,,,,,
5112,65,,,,,,,,,,,,,,,,
5113,64,,,,,,,,,,,,,,,,
5114,72,,,,,,,,,,,,,,,,
5115,54,,,,,,,,,,,,,,,,
5116,59,,,,,,,,,,,,,,,,
5117,73,,,,,,,,,,,,,,,,
5118,50,,,,,,,,,,,,,,,,
5119,74,,,,,,,,,,,,,,,,
5120,54,,,,,,,,,,,,,,,,
5121,57,,,,,,,,,,,,,,,,
5122,44,,,,,,,,,,,,,,,,
5123,57,,,,,,,,,,,,,,,,
5124,52,,,,,,,,,,,,,,,,
5125,47,,,,,,,,,,,,,,,,
5126,55,,,,,,,,,,,,,,,,
5127,75,,,,,,,,,,,,,,,,
5128,67,,,,,,,,,,,,,,,,
5129,58,,,,,,,,,,,,,,,,
5130,56,,,,,,,,,,,,,,,,
5131,71,,,,,,,,,,,,,,,,
5132,63,,,,,,,,,,,,,,,,
5133,60,,,,,,,,,,,,,,,,
5134,60,,,,,,,,,,,,,,,,
5135,53,,,,,,,,,,,,,,,,
5136,75,,,,,,,,,,,,,,,,
5137,53,,,,,,,,,,,,,,,,
5138,66,,,,,,,,,,,,,,,,
5139,53,,,,,,,,,,,,,,,,
5140,60,,,,,,,,,,,,,,,,
5141,76,,,,,,,,,,,,,,,,
5142,70,,,,,,,,,,,,,,,,
5143,58,,,,,,,,,,,,,,,,
5144,59,,,,,,,,,,,,,,,,
5145,58,,,,,,,,,,,,,,,,
5146,65,,,,,,,,,,,,,,,,
5147,63,,,,,,,,,,,,,,,,
5148,70,,,,,,,,,,,,,,,,
5149,74,,,,,,,,,,,,,,,,
5150,59,,,,,,,,,,,,,,,,
5151,57,,,,,,,,,,,,,,,,
5152,45,,,,,,,,,,,,,,,,
5153,49,,,,,,,,,,,,,,,,
5154,65,,,,,,,,,,,,,,,,
5155,52,,,,,,,,,,,,,,,,
5156,56,,,,,,,,,,,,,,,,
5157,61,,,,,,,,,,,,,,,,
5158,64,,,,,,,,,,,,,,,,
5159,63,,,,,,,,,,,,,,,,
5160,53,,,,,,,,,,,,,,,,
5161,66,,,,,,,,,,,,,,,,
5162,59,,,,,,,,,,,,,,,,
5163,63,,,,,,,,,,,,,,,,
5164,70,,,,,,,,,,,,,,,,
5165,74,,,,,,,,,,,,,,,,
5166,57,,,,,,,,,,,,,,,,
5167,55,,,,,,,,,,,,,,,,
5168,56,,,,,,,,,,,,,,,,
5169,73,,,,,,,,,,,,,,,,
5170,61,,,,,,,,,,,,,,,,
5171,59,,,,,,,,,,,,,,,,
5172,56,,,,,,,,,,,,,,,,
5173,53,,,,,,,,,,,,,,,,
5174,52,,,,,,,,,,,,,,,,
5175,62,,,,,,,,,,,,,,,,
5176,52,,,,,,,,,,,,,,,,
5177,62,,,,,,,,,,,,,,,,
5178,66,,,,,,,,,,,,,,,,
5179,61,,,,,,,,,,,,,,,,
5180,67,,,,,,,,,,,,,,,,
5181,48,,,,,,,,,,,,,,,,
5182,64,,,,,,,,,,,,,,,,
5183,60,,,,,,,,,,,,,,,,
5184,59,,,,,,,,,,,,,,,,
5185,64,,,,,,,,,,,,,,,,
5186,56,,,,,,,,,,,,,,,,
5187,73,,,,,,,,,,,,,,,,
5188,65,,,,,,,,,,,,,,,,
5189,66,,,,,,,,,,,,,,,,
5190,68,,,,,,,,,,,,,,,,
5191,60,,,,,,,,,,,,,,,,
5192,47,,,,,,,,,,,,,,,,
5193,55,,,,,,,,,,,,,,,,
5194,74,,,,,,,,,,,,,,,,
5195,67,,,,,,,,,,,,,,,,
5196,67,,,,,,,,,,,,,,,,
5197,51,,,,,,,,,,,,,,,,
5198,67,,,,,,,,,,,,,,,,
5199,53,,,,,,,,,,,,,,,,
5200,65,,,,,,,,,,,,,,,,
5201,59,,,,,,,,,,,,,,,,
5202,70,,,,,,,,,,,,,,,,
5203,57,,,,,,,,,,,,,,,,
5204,67,,,,,,,,,,,,,,,,
5205,50,,,,,,,,,,,,,,,,
5206,66,,,,,,,,,,,,,,,,
5207,67,,,,,,,,,,,,,,,,
5208,62,,,,,,,,,,,,,,,,
5209,64,,,,,,,,,,,,,,,,
5210,55,,,,,,,,,,,,,,,,
5211,44,,,,,,,,,,,,,,,,
5212,49,,,,,,,,,,,,,,,,
5213,57,,,,,,,,,,,,,,,,
5214,56,,,,,,,,,,,,,,,,
5215,56,,,,,,,,,,,,,,,,
5216,62,,,,,,,,,,,,,,,,
5217,67,,,,,,,,,,,,,,,,
5218,63,,,,,,,,,,,,,,,,
5219,63,,,,,,,,,,,,,,,,
5220,54,,,,,,,,,,,,,,,,
5221,51,,,,,,,,,,,,,,,,
5222,54,,,,,,,,,,,,,,,,
5223,65,,,,,,,,,,,,,,,,
5224,78,,,,,,,,,,,,,,,,
5225,64,,,,,,,,,,,,,,,,
5226,53,,,,,,,,,,,,,,,,
5227,68,,,,,,,,,,,,,,,,
5228,76,,,,,,,,,,,,,,,,
5229,51,,,,,,,,,,,,,,,,
5230,61,,,,,,,,,,,,,,,,
5231,50,,,,,,,,,,,,,,,,
5232,55,,,,,,,,,,,,,,,,
5233,54,,,,,,,,,,,,,,,,
5234,53,,,,,,,,,,,,,,,,
5235,55,,,,,,,,,,,,,,,,
5236,63,,,,,,,,,,,,,,,,
5237,54,,,,,,,,,,,,,,,,
5238,69,,,,,,,,,,,,,,,,
5239,59,,,,,,,,,,,,,,,,
5240,59,,,,,,,,,,,,,,,,
5241,65,,,,,,,,,,,,,,,,
5242,60,,,,,,,,,,,,,,,,
5243,59,,,,,,,,,,,,,,,,
5244,61,,,,,,,,,,,,,,,,
5245,52,,,,,,,,,,,,,,,,
5246,57,,,,,,,,,,,,,,,,
5247,59,,,,,,,,,,,,,,,,
5248,59,,,,,,,,,,,,,,,,
5249,57,,,,,,,,,,,,,,,,
5250,62,,,,,,,,,,,,,,,,
5251,57,,,,,,,,,,,,,,,,
5252,55,,,,,,,,,,,,,,,,
5253,72,,,,,,,,,,,,,,,,
5254,50,,,,,,,,,,,,,,,,
5255,62,,,,,,,,,,,,,,,,
5256,56,,,,,,,,,,,,,,,,
5257,57,,,,,,,,,,,,,,,,
5258,60,,,,,,,,,,,,,,,,
5259,59,,,,,,,,,,,,,,,,
5260,48,,,,,,,,,,,,,,,,
5261,67,,,,,,,,,,,,,,,,
5262,66,,,,,,,,,,,,,,,,
5263,58,,,,,,,,,,,,,,,,
5264,59,,,,,,,,,,,,,,,,
5265,73,,,,,,,,,,,,,,,,
5266,47,,,,,,,,,,,,,,,,
5267,59,,,,,,,,,,,,,,,,
5268,75,,,,,,,,,,,,,,,,
5269,74,,,,,,,,,,,,,,,,
5270,58,,,,,,,,,,,,,,,,
5271,48,,,,,,,,,,,,,,,,
5272,61,,,,,,,,,,,,,,,,
5273,58,,,,,,,,,,,,,,,,
5274,56,,,,,,,,,,,,,,,,
5275,65,,,,,,,,,,,,,,,,
5276,54,,,,,,,,,,,,,,,,
5277,57,,,,,,,,,,,,,,,,
5278,53,,,,,,,,,,,,,,,,
5279,59,,,,,,,,,,,,,,,,
5280,62,,,,,,,,,,,,,,,,
5281,46,,,,,,,,,,,,,,,,
5282,61,,,,,,,,,,,,,,,,
5283,55,,,,,,,,,,,,,,,,
5284,66,,,,,,,,,,,,,,,,
5285,56,,,,,,,,,,,,,,,,
5286,52,,,,,,,,,,,,,,,,
5287,66,,,,,,,,,,,,,,,,
5288,60,,,,,,,,,,,,,,,,
5289,69,,,,,,,,,,,,,,,,
5290,49,,,,,,,,,,,,,,,,
5291,51,,,,,,,,,,,,,,,,
5292,56,,,,,,,,,,,,,,,,
5293,64,,,,,,,,,,,,,,,,
5294,68,,,,,,,,,,,,,,,,
5295,46,,,,,,,,,,,,,,,,
5296,43,,,,,,,,,,,,,,,,
5297,71,,,,,,,,,,,,,,,,
5298,63,,,,,,,,,,,,,,,,
5299,52,,,,,,,,,,,,,,,,
5300,51,,,,,,,,,,,,,,,,
5301,70,,,,,,,,,,,,,,,,
5302,58,,,,,,,,,,,,,,,,
5303,55,,,,,,,,,,,,,,,,
5304,65,,,,,,,,,,,,,,,,
5305,66,,,,,,,,,,,,,,,,
5306,57,,,,,,,,,,,,,,,,
5307,48,,,,,,,,,,,,,,,,
5308,74,,,,,,,,,,,,,,,,
5309,54,,,,,,,,,,,,,,,,
5310,45,,,,,,,,,,,,,,,,
5311,59,,,,,,,,,,,,,,,,
5312,56,,,,,,,,,,,,,,,,
5313,63,,,,,,,,,,,,,,,,
5314,69,,,,,,,,,,,,,,,,
5315,54,,,,,,,,,,,,,,,,
5316,69,,,,,,,,,,,,,,,,
5317,63,,,,,,,,,,,,,,,,
5318,65,,,,,,,,,,,,,,,,
5319,50,,,,,,,,,,,,,,,,
5320,73,,,,,,,,,,,,,,,,
5321,64,,,,,,,,,,,,,,,,
5322,76,,,,,,,,,,,,,,,,
5323,60,,,,,,,,,,,,,,,,
5324,67,,,,,,,,,,,,,,,,
5325,63,,,,,,,,,,,,,,,,
5326,56,,,,,,,,,,,,,,,,
5327,61,,,,,,,,,,,,,,,,
5328,63,,,,,,,,,,,,,,,,
5329,77,,,,,,,,,,,,,,,,
5330,57,,,,,,,,,,,,,,,,
5331,62,,,,,,,,,,,,,,,,
5332,67,,,,,,,,,,,,,,,,
5333,46,,,,,,,,,,,,,,,,
5334,57,,,,,,,,,,,,,,,,
5335,49,,,,,,,,,,,,,,,,
5336,65,,,,,,,,,,,,,,,,
5337,52,,,,,,,,,,,,,,,,
5338,59,,,,,,,,,,,,,,,,
5339,65,,,,,,,,,,,,,,,,
5340,66,,,,,,,,,,,,,,,,
5341,53,,,,,,,,,,,,,,,,
5342,57,,,,,,,,,,,,,,,,
5343,58,,,,,,,,,,,,,,,,
5344,57,,,,,,,,,,,,,,,,
5345,65,,,,,,,,,,,,,,,,
5346,68,,,,,,,,,,,,,,,,
5347,69,,,,,,,,,,,,,,,,
5348,61,,,,,,,,,,,,,,,,
5349,64,,,,,,,,,,,,,,,,
5350,49,,,,,,,,,,,,,,,,
5351,45,,,,,,,,,,,,,,,,
5352,56,,,,,,,,,,,,,,,,
5353,76,,,,,,,,,,,,,,,,
5354,68,,,,,,,,,,,,,,,,
5355,62,,,,,,,,,,,,,,,,
5356,52,,,,,,,,,,,,,,,,
5357,59,,,,,,,,,,,,,,,,
5358,72,,,,,,,,,,,,,,,,
5359,57,,,,,,,,,,,,,,,,
5360,72,,,,,,,,,,,,,,,,
5361,57,,,,,,,,,,,,,,,,
5362,60,,,,,,,,,,,,,,,,
5363,56,,,,,,,,,,,,,,,,
5364,61,,,,,,,,,,,,,,,,
5365,54,,,,,,,,,,,,,,,,
